Unnamed: 0,Year,Race Name,Driver ID,Constructor Name,Grid Position,Final Position,Fastest Lap Time,Points,Status,Number of Laps,Lap,Duration,Weather,Temperature (°C),Humidity (%),Wind Speed (m/s),Rain (mm),Pit Stops
4812,2023,Au,sa,Fe,5.0,12.0,80.467,0.0,Finished,58.0,7.0,18.319,No rain,17.76,67,0.89,0.0,2
11953,2020,Ab,pi,,,,,,DNF,,10.0,26.329,No rain,21.1,68,2.06,0.0,3
15944,2023,Ab,al,Wi,14.0,14.0,87.845,0.0,Finished,58.0,16.0,22.170,No rain,21.1,68,2.06,0.0,1
8237,2023,Ba,al,Wi,15.0,10.0,97.144,1.0,Finished,57.0,26.0,24.920,No rain,21.05,72,5.45,0.0,2
11114,2021,Po,ru,Wi,11.0,16.0,82.654,0.0,+1 Lap,65.0,3.0,22.755,No rain,10.33,88,1.9,0.0,2
286,2023,Au,bo,Al,0.0,11.0,82.233,0.0,Finished,58.0,1.0,21.659,No rain,17.76,67,0.89,0.0,2
13017,2023,Mo,pe,,,,,,DNF,,53.0,24.217,No rain,11.92,73,3.6,0.0,3
10418,2024,Ba,ga,Al,20.0,18.0,94.805,0.0,+1 Lap,56.0,12.0,29.980,No rain,21.05,72,5.45,0.0,2
6705,2019,Un,ha,Me,5.0,2.0,98.446,18.0,Finished,56.0,24.0,23.943,Rain,17.84,85,3.09,0.0,1
14729,2020,70,bo,Me,1.0,3.0,89.765,15.0,Finished,52.0,13.0,28.408,No rain,4.18,97,2.28,0.0,1
15038,2019,Be,le,Fe,1.0,1.0,106.664,25.0,Finished,44.0,21.0,22.449,Rain,-1.91,100,2.57,0.0,1
13202,2022,It,ke,,,,,,DNF,,46.0,24.846,Rain,5.0,87,0.45,1.0,2
12176,2022,Sã,ga,Al,10.0,14.0,75.327,0.0,Finished,71.0,35.0,23.328,No rain,21.25,86,4.63,0.0,2
4226,2022,Mi,mi,,,,,,DNF,,54.0,32.381,No rain,22.99,64,8.23,0.0,2
4461,2020,Em,kv,Al,8.0,4.0,77.666,12.0,Finished,63.0,51.0,29.809,Rain,4.34,96,2.91,1.33,2
4851,2019,Fr,ru,Wi,20.0,19.0,95.83,0.0,+2 Laps,51.0,25.0,31.950,No rain,8.64,77,3.73,0.1,2
568,2022,Br,st,As,20.0,11.0,92.379,0.0,Finished,52.0,1.0,51:09.017,No rain,4.18,97,2.28,0.0,2
17626,2023,Sã,zh,Al,20.0,17.0,76.232,0.0,DNF,22.0,2.0,23:39.945,No rain,21.25,86,4.63,0.0,2
7093,2020,It,pe,,,,,,DNF,,22.0,26.693,Rain,5.0,87,0.45,1.0,1
8985,2021,Ba,ra,,,,,,DNF,,29.0,24.046,No rain,21.05,72,5.45,0.0,2
15768,2019,Ru,le,Fe,1.0,3.0,96.193,15.0,Finished,53.0,30.0,29.401,No rain,-0.89,51,7.0,0.0,2
1957,2019,Me,ku,Wi,20.0,18.0,80.696,0.0,+2 Laps,69.0,60.0,22.570,No rain,23.88,23,4.12,0.0,2
13354,2022,Ja,le,Fe,2.0,3.0,104.489,15.0,Finished,28.0,2.0,6:29.973,No rain,7.84,72,6.85,0.0,2
17244,2023,La,sa,Wi,6.0,16.0,97.74,0.0,Finished,50.0,15.0,21.367,No rain,14.64,31,1.54,0.0,1
4918,2021,Az,al,Al,8.0,6.0,105.624,8.0,Finished,51.0,34.0,19.983,Rain,4.97,75,12.35,0.0,2
15797,2023,Au,ha,Me,5.0,8.0,69.16,4.0,Finished,71.0,14.0,21.993,No rain,-2.06,86,1.54,0.0,2
15538,2023,Du,st,As,11.0,11.0,75.17099999999999,0.0,Finished,72.0,4.0,20.036,No rain,1.59,88,3.6,0.0,2
1157,2019,Ch,gi,Al,19.0,15.0,98.048,0.0,+1 Lap,55.0,7.0,25.184,No rain,2.99,75,4.0,0.0,2
6161,2021,Hu,al,Al,9.0,4.0,80.35900000000001,12.0,Finished,70.0,2.0,24:14.979,No rain,1.26,70,3.09,0.0,2
10168,2023,Un,ts,Al,11.0,8.0,98.139,5.0,Finished,56.0,17.0,24.354,Rain,17.84,85,3.09,0.0,2
9416,2021,Me,pe,,,,,,DNF,,40.0,22.114,No rain,23.88,23,4.12,0.0,1
5449,2020,It,gr,Ha,16.0,12.0,84.785,0.0,Finished,53.0,22.0,25.936,Rain,5.0,87,0.45,1.0,1
14370,2020,Ei,no,Mc,8.0,16.0,92.328,0.0,DNF,42.0,29.0,21.991,No rain,-2.31,93,3.09,0.0,1
14352,2020,Au,ke,,,,,,DNF,,,,No rain,-2.06,86,1.54,0.0,0
1921,2024,Mo,al,As,14.0,11.0,,0.0,+2 Laps,76.0,1.0,39:49.467,No rain,11.92,73,3.6,0.0,1
5905,2019,Sp,ke,,,,,,DNF,,23.0,22.025,No rain,9.61,85,3.09,0.0,2
2455,2024,It,le,Fe,4.0,1.0,83.226,25.0,Finished,53.0,15.0,24.551,Rain,5.0,87,0.45,1.0,1
13212,2024,Au,sa,Fe,4.0,3.0,69.282,15.0,Finished,71.0,22.0,21.226,No rain,-2.06,86,1.54,0.0,1
7300,2024,Du,ts,RB,11.0,17.0,75.55199999999999,0.0,+1 Lap,71.0,32.0,20.880,No rain,1.59,88,3.6,0.0,2
14825,2021,Fr,al,Al,9.0,8.0,97.646,4.0,Finished,53.0,18.0,31.288,No rain,8.64,77,3.73,0.1,1
2525,2020,Ei,oc,Re,7.0,18.0,93.189,0.0,DNF,22.0,,,No rain,-2.31,93,3.09,0.0,0
12529,2019,It,ra,,,,,,DNF,,26.0,24.568,Rain,5.0,87,0.45,1.0,2
1684,2020,Sa,kv,Al,6.0,7.0,,6.0,Finished,87.0,53.0,24.232,No rain,21.05,72,5.45,0.0,2
16097,2019,Be,ve,Fe,2.0,4.0,106.409,13.0,Finished,44.0,15.0,22.863,Rain,-1.91,100,2.57,0.0,2
12965,2022,Ab,al,Wi,19.0,13.0,89.939,0.0,+1 Lap,57.0,12.0,21.793,No rain,21.1,68,2.06,0.0,2
17721,2023,Br,ma,,,,,,DNF,,33.0,29.056,No rain,4.18,97,2.28,0.0,1
4347,2019,Be,ri,Re,10.0,14.0,110.451,0.0,+1 Lap,43.0,1.0,27.620,Rain,-1.91,100,2.57,0.0,1
11293,2019,Be,bo,Me,4.0,3.0,106.465,15.0,Finished,44.0,23.0,22.579,Rain,-1.91,100,2.57,0.0,1
2393,2024,Ja,sa,Fe,4.0,3.0,93.841,15.0,Finished,53.0,1.0,26:20.097,No rain,7.84,72,6.85,0.0,2
12058,2023,La,bo,Al,7.0,17.0,97.562,0.0,Finished,50.0,1.0,43.914,No rain,14.64,31,1.54,0.0,2
7621,2024,Ja,sa,Fe,4.0,3.0,93.841,15.0,Finished,53.0,1.0,26:20.097,No rain,7.84,72,6.85,0.0,2
13766,2023,Un,no,Mc,2.0,2.0,99.985,18.0,Finished,56.0,17.0,24.155,Rain,17.84,85,3.09,0.0,2
7098,2022,Ba,ma,,,,,,DNF,,14.0,24.897,No rain,21.05,72,5.45,0.0,2
6714,2019,Ch,no,Mc,15.0,18.0,98.346,0.0,DNF,50.0,34.0,22.524,No rain,2.99,75,4.0,0.0,3
10947,2023,Un,pe,,,,,,DNF,,37.0,23.747,Rain,17.84,85,3.09,0.0,2
10714,2020,Sp,al,Re,6.0,8.0,82.194,4.0,+1 Lap,65.0,17.0,21.663,No rain,9.61,85,3.09,0.0,2
16328,2019,Br,ra,,,,,,DNF,,21.0,23.463,No rain,21.25,86,4.63,0.0,1
6345,2023,Ca,hu,,,,,,DNF,,31.0,24.200,No rain,-4.97,57,6.69,0.0,2
3919,2024,Br,ha,Me,2.0,1.0,89.438,25.0,Finished,52.0,38.0,30.038,No rain,4.18,97,2.28,0.0,2
2613,2021,Un,sa,Fe,5.0,7.0,100.377,6.0,Finished,56.0,11.0,23.414,Rain,17.84,85,3.09,0.0,2
7306,2022,Ca,ts,Al,20.0,18.0,78.309,0.0,DNF,47.0,9.0,23.248,No rain,-4.97,57,6.69,0.0,2
8104,2021,Mo,ma,,,,,,DNF,,34.0,23.746,No rain,11.92,73,3.6,0.0,1
11931,2020,It,al,Re,9.0,15.0,84.926,0.0,Finished,53.0,22.0,29.661,Rain,5.0,87,0.45,1.0,1
10784,2022,Ja,ru,Me,8.0,8.0,107.004,4.0,Finished,28.0,2.0,6:41.057,No rain,7.84,72,6.85,0.0,2
12164,2019,Br,ga,To,6.0,2.0,72.425,18.0,Finished,71.0,22.0,22.922,No rain,21.25,86,4.63,0.0,2
9050,2021,Br,ha,Me,2.0,1.0,89.699,25.0,Finished,52.0,2.0,34:08.376,No rain,4.18,97,2.28,0.0,1
14117,2020,Au,no,Mc,3.0,3.0,67.475,16.0,Finished,71.0,56.0,18.163,No rain,-2.06,86,1.54,0.0,3
17457,2023,Ab,pi,Mc,3.0,6.0,88.138,8.0,Finished,58.0,36.0,21.156,No rain,21.1,68,2.06,0.0,2
15841,2022,Sp,mi,,,,,,DNF,,12.0,23.582,No rain,9.61,85,3.09,0.0,2
1575,2024,Au,ke,,,,,,DNF,,38.0,21.832,No rain,-2.06,86,1.54,0.0,2
5642,2019,Hu,le,Fe,4.0,4.0,80.493,12.0,Finished,70.0,27.0,21.575,No rain,1.26,70,3.09,0.0,1
12051,2023,Hu,zh,Al,5.0,16.0,83.743,0.0,+1 Lap,69.0,10.0,29.211,No rain,1.26,70,3.09,0.0,2
2608,2020,Au,kv,Al,13.0,12.0,69.135,0.0,DNF,69.0,51.0,21.622,No rain,-2.06,86,1.54,0.0,2
1583,2019,Br,ra,,,,,,DNF,,17.0,28.364,No rain,4.18,97,2.28,0.0,1
8620,2023,La,st,As,19.0,5.0,96.584,10.0,Finished,50.0,3.0,22.222,No rain,14.64,31,1.54,0.0,2
1520,2020,Tu,ve,Fe,14.0,10.0,81.202,1.0,Finished,59.0,1.0,33.583,No rain,5.13,81,2.59,0.0,3
4602,2023,La,ga,Al,4.0,11.0,96.913,0.0,Finished,50.0,17.0,22.262,No rain,14.64,31,1.54,0.0,1
1617,2022,Me,ts,Al,13.0,20.0,83.40299999999999,0.0,DNF,50.0,29.0,22.468,No rain,23.88,23,4.12,0.0,1
5617,2022,Be,ma,,,,,,DNF,,15.0,22.882,Rain,-1.91,100,2.57,0.0,1
491,2024,Az,ga,Al,18.0,12.0,108.018,0.0,Finished,51.0,50.0,20.257,Rain,4.97,75,12.35,0.0,1
16074,2023,Un,ri,Al,14.0,15.0,99.366,0.0,+1 Lap,55.0,23.0,23.963,Rain,17.84,85,3.09,0.0,1
7501,2022,Em,ve,As,13.0,8.0,81.211,4.0,Finished,63.0,17.0,30.484,Rain,4.34,96,2.91,1.33,1
10239,2024,Hu,ga,Al,0.0,20.0,83.34,0.0,DNF,33.0,28.0,21.405,No rain,1.26,70,3.09,0.0,1
11668,2019,Ba,no,Mc,9.0,6.0,95.777,8.0,Finished,57.0,10.0,24.175,No rain,21.05,72,5.45,0.0,1
8030,2023,Sa,bo,Al,14.0,18.0,94.384,0.0,+1 Lap,49.0,9.0,21.505,No rain,26.03,53,2.06,0.0,3
16295,2022,Br,mi,,,,,,DNF,,19.0,29.147,No rain,4.18,97,2.28,0.0,2
1320,2022,Br,st,As,20.0,11.0,92.379,0.0,Finished,52.0,15.0,28.632,No rain,4.18,97,2.28,0.0,2
14006,2021,Tu,ve,As,10.0,18.0,92.73,0.0,+1 Lap,57.0,37.0,23.514,No rain,5.73,65,4.63,0.0,2
316,2024,Au,sa,Fe,2.0,1.0,80.031,25.0,Finished,58.0,16.0,17.599,No rain,17.76,67,0.89,0.0,1
11177,2024,Mi,le,Fe,2.0,3.0,91.084,15.0,Finished,57.0,19.0,21.825,No rain,22.99,64,8.23,0.0,1
10639,2019,Un,bo,Me,1.0,1.0,96.957,25.0,Finished,56.0,14.0,24.151,Rain,17.84,85,3.09,0.0,2
15623,2021,Br,no,Mc,5.0,4.0,91.42,12.0,Finished,52.0,21.0,31.706,No rain,4.18,97,2.28,0.0,2
17137,2024,Au,ma,,,,,,DNF,,,,No rain,17.76,67,0.89,0.0,0
12071,2022,Ba,le,Fe,1.0,1.0,94.57,26.0,Finished,57.0,15.0,25.012,No rain,21.05,72,5.45,0.0,2
3582,2023,Hu,st,As,14.0,10.0,83.425,1.0,+1 Lap,69.0,9.0,21.910,No rain,1.26,70,3.09,0.0,2
5211,2020,St,ga,Al,7.0,15.0,67.827,0.0,+1 Lap,70.0,24.0,21.950,No rain,-2.06,86,1.54,0.0,2
10894,2020,It,le,Fe,13.0,18.0,86.026,0.0,DNF,23.0,17.0,24.344,Rain,5.0,87,0.45,1.0,1
17249,2019,Un,al,Re,6.0,5.0,98.029,10.0,Finished,56.0,40.0,23.705,Rain,17.84,85,3.09,0.0,3
6162,2020,Ru,ru,Wi,13.0,18.0,97.352,0.0,+1 Lap,52.0,50.0,29.675,No rain,-0.89,51,7.0,0.0,3
10968,2022,Sa,sa,Fe,3.0,3.0,91.905,15.0,Finished,50.0,16.0,21.521,No rain,26.03,53,2.06,0.0,1
13692,2023,Un,zh,Al,12.0,13.0,101.879,0.0,+1 Lap,55.0,27.0,24.717,Rain,17.84,85,3.09,0.0,2
15321,2024,Ja,le,Fe,8.0,4.0,95.044,12.0,Finished,53.0,1.0,26:23.333,No rain,7.84,72,6.85,0.0,1
15630,2021,Ru,ri,Mc,5.0,4.0,99.124,12.0,Finished,53.0,48.0,31.016,No rain,-0.89,51,7.0,0.0,2
9052,2021,Az,oc,Al,12.0,20.0,110.85,0.0,DNF,3.0,,,Rain,4.97,75,12.35,0.0,0
4450,2021,Du,sa,Fe,6.0,7.0,75.26,6.0,+1 Lap,71.0,31.0,20.327,No rain,1.59,88,3.6,0.0,1
5359,2022,Ba,ri,Mc,18.0,14.0,97.261,0.0,Finished,57.0,17.0,24.915,No rain,21.05,72,5.45,0.0,1
1270,2024,Au,ha,Me,11.0,18.0,82.444,0.0,DNF,15.0,7.0,17.596,No rain,17.76,67,0.89,0.0,1
3682,2019,Si,ga,To,11.0,8.0,105.769,4.0,Finished,61.0,32.0,32.482,No rain,26.92,87,1.03,0.0,1
10114,2021,Hu,ri,Mc,11.0,11.0,82.80199999999999,0.0,+1 Lap,69.0,3.0,34.492,No rain,1.26,70,3.09,0.0,2
12110,2023,La,pe,,,,,,DNF,,1.0,33.599,No rain,14.64,31,1.54,0.0,2
2037,2023,Mi,pe,,,,,,DNF,,20.0,21.884,No rain,22.99,64,8.23,0.0,1
7677,2023,Az,bo,Al,13.0,18.0,106.304,0.0,+1 Lap,50.0,12.0,22.354,Rain,4.97,75,12.35,0.0,3
1022,2019,Br,pe,,,,,,DNF,,17.0,23.079,No rain,21.25,86,4.63,0.0,2
9270,2019,Ab,sa,Mc,8.0,10.0,101.294,1.0,+1 Lap,54.0,41.0,21.466,No rain,21.1,68,2.06,0.0,2
17829,2024,Ch,ts,RB,19.0,19.0,101.593,0.0,DNF,26.0,23.0,22.387,No rain,2.99,75,4.0,0.0,2
15316,2024,Du,ru,Me,4.0,7.0,73.92699999999999,6.0,Finished,72.0,54.0,21.159,No rain,1.59,88,3.6,0.0,2
9029,2019,Ru,sa,Mc,5.0,6.0,98.02,8.0,Finished,53.0,21.0,30.103,No rain,-0.89,51,7.0,0.0,1
266,2023,Si,al,Wi,14.0,11.0,97.342,0.0,Finished,62.0,20.0,30.138,No rain,26.92,87,1.03,0.0,2
8195,2022,Br,ga,Al,11.0,16.0,94.614,0.0,DNF,26.0,1.0,50:48.950,No rain,4.18,97,2.28,0.0,2
8035,2021,Sa,ru,Wi,14.0,19.0,96.13,0.0,DNF,14.0,13.0,17:01.615,No rain,26.03,53,2.06,0.0,2
10508,2022,Hu,ts,Al,16.0,19.0,83.538,0.0,+2 Laps,68.0,33.0,22.016,No rain,1.26,70,3.09,0.0,2
16239,2020,Po,ra,,,,,,DNF,,11.0,29.061,No rain,10.33,88,1.9,0.0,1
3827,2021,Hu,ma,,,,,,DNF,,1.0,22.569,No rain,1.26,70,3.09,0.0,2
7713,2019,Br,kv,To,16.0,10.0,72.385,1.0,Finished,71.0,46.0,23.378,No rain,21.25,86,4.63,0.0,2
12650,2019,Me,ri,Re,13.0,8.0,80.146,4.0,Finished,71.0,50.0,22.345,No rain,23.88,23,4.12,0.0,1
2884,2020,Au,gi,Al,18.0,9.0,68.79599999999999,2.0,Finished,71.0,25.0,23.659,No rain,-2.06,86,1.54,0.0,2
11058,2022,Az,le,Fe,1.0,19.0,107.531,0.0,DNF,21.0,9.0,23.212,Rain,4.97,75,12.35,0.0,1
18093,2020,Ru,al,Re,15.0,10.0,98.377,1.0,Finished,53.0,27.0,30.111,No rain,-0.89,51,7.0,0.0,2
1952,2023,Ca,ke,,,,,,DNF,,35.0,24.909,No rain,-4.97,57,6.69,0.0,1
17331,2023,Ab,ri,Al,15.0,11.0,88.571,0.0,Finished,58.0,7.0,21.692,No rain,21.1,68,2.06,0.0,2
8359,2019,Br,pe,,,,,,DNF,,46.0,28.747,No rain,4.18,97,2.28,0.0,3
7931,2023,Mo,ga,Al,7.0,7.0,75.831,6.0,Finished,78.0,47.0,23.902,No rain,11.92,73,3.6,0.0,2
14057,2020,Ru,ga,Al,9.0,9.0,97.231,2.0,Finished,53.0,42.0,29.409,No rain,-0.89,51,7.0,0.0,2
2742,2020,Ba,ke,,,,,,DNF,,1.0,19:16.990,No rain,21.05,72,5.45,0.0,2
11187,2024,Si,al,Wi,11.0,20.0,96.888,0.0,DNF,15.0,11.0,29.126,No rain,26.92,87,1.03,0.0,1
15297,2020,Ei,ri,Re,6.0,3.0,89.584,15.0,Finished,60.0,16.0,22.159,No rain,-2.31,93,3.09,0.0,2
15088,2019,Br,bo,Me,4.0,20.0,70.69800000000001,0.0,DNF,51.0,41.0,23.210,No rain,21.25,86,4.63,0.0,2
1263,2019,Ca,bo,Me,6.0,4.0,73.078,13.0,Finished,70.0,67.0,23.456,No rain,-4.97,57,6.69,0.0,2
6451,2023,Me,ke,,,,,,DNF,,23.0,23.642,No rain,23.88,23,4.12,0.0,1
2549,2021,Ru,ha,Me,4.0,1.0,97.575,25.0,Finished,53.0,49.0,30.045,No rain,-0.89,51,7.0,0.0,2
3584,2024,Em,le,Fe,3.0,3.0,79.935,15.0,Finished,63.0,25.0,30.149,Rain,4.34,96,2.91,1.33,1
9754,2019,Un,hu,,,,,,DNF,,39.0,23.684,Rain,17.84,85,3.09,0.0,2
4948,2024,It,ru,Me,3.0,7.0,82.036,6.0,Finished,53.0,11.0,32.696,Rain,5.0,87,0.45,1.0,2
3376,2020,Ei,ru,Wi,17.0,20.0,94.526,0.0,DNF,12.0,11.0,22.496,No rain,-2.31,93,3.09,0.0,1
17930,2022,Ab,sa,Fe,4.0,4.0,88.879,12.0,Finished,58.0,39.0,21.575,No rain,21.1,68,2.06,0.0,2
2522,2023,La,ke,,,,,,DNF,,14.0,21.611,No rain,14.64,31,1.54,0.0,2
4293,2022,Un,mi,,,,,,DNF,,18.0,25.209,Rain,17.84,85,3.09,0.0,2
5701,2023,Sp,al,Wi,18.0,16.0,79.133,0.0,+1 Lap,65.0,16.0,23.319,No rain,9.61,85,3.09,0.0,2
5222,2022,Be,st,As,9.0,11.0,112.88,0.0,Finished,44.0,15.0,23.555,Rain,-1.91,100,2.57,0.0,2
11729,2022,Du,pe,,,,,,DNF,,40.0,18.738,No rain,1.59,88,3.6,0.0,2
16205,2022,Az,sa,Fe,4.0,20.0,108.978,0.0,DNF,8.0,,,Rain,4.97,75,12.35,0.0,0
11947,2019,Sp,ru,Wi,19.0,17.0,82.382,0.0,+1 Lap,65.0,32.0,22.442,No rain,9.61,85,3.09,0.0,1
13911,2023,Mi,hu,,,,,,DNF,,33.0,23.120,No rain,22.99,64,8.23,0.0,1
850,2022,Mi,oc,Al,20.0,8.0,93.163,4.0,Finished,57.0,41.0,19.019,No rain,22.99,64,8.23,0.0,1
17007,2020,Tu,ma,,,,,,DNF,,18.0,22.518,No rain,5.73,65,4.63,0.0,2
5937,2023,Ja,zh,Al,19.0,13.0,97.791,0.0,+1 Lap,52.0,10.0,24.091,No rain,7.84,72,6.85,0.0,2
4849,2022,Mo,al,Al,7.0,7.0,75.882,6.0,Finished,64.0,21.0,24.526,No rain,11.92,73,3.6,0.0,1
12767,2024,Mi,al,Wi,14.0,18.0,90.849,0.0,Finished,57.0,53.0,22.567,No rain,22.99,64,8.23,0.0,2
4935,2021,Sã,ga,Al,7.0,7.0,73.227,6.0,+1 Lap,70.0,7.0,19.439,No rain,21.25,86,4.63,0.0,1
15819,2022,Br,bo,Al,12.0,17.0,95.103,0.0,DNF,20.0,1.0,50:55.732,No rain,4.18,97,2.28,0.0,1
3833,2021,Mo,mi,,,,,,DNF,,37.0,24.797,No rain,11.92,73,3.6,0.0,1
8663,2019,Ch,al,To,0.0,10.0,98.901,1.0,+1 Lap,55.0,19.0,23.215,No rain,2.99,75,4.0,0.0,1
8478,2023,Ab,pe,,,,,,DNF,,17.0,21.446,No rain,21.1,68,2.06,0.0,1
5035,2024,Br,zh,Sa,14.0,18.0,91.014,0.0,+2 Laps,50.0,26.0,29.125,No rain,4.18,97,2.28,0.0,3
15861,2024,Az,ha,Me,0.0,9.0,107.236,2.0,Finished,51.0,12.0,21.289,Rain,4.97,75,12.35,0.0,1
15154,2024,Au,ts,RB,8.0,7.0,81.134,6.0,Finished,58.0,36.0,17.535,No rain,17.76,67,0.89,0.0,2
11212,2024,Sã,le,Fe,6.0,5.0,81.631,10.0,Finished,69.0,32.0,23:40.260,No rain,21.25,86,4.63,0.0,2
10918,2024,Br,ma,,,,,,DNF,,38.0,29.076,No rain,4.18,97,2.28,0.0,2
6904,2022,Du,zh,Al,14.0,16.0,75.94,0.0,Finished,72.0,12.0,19.548,No rain,1.59,88,3.6,0.0,2
2698,2022,Ab,ts,Al,11.0,11.0,89.489,0.0,Finished,58.0,14.0,21.591,No rain,21.1,68,2.06,0.0,2
4286,2019,Un,ra,,,,,,DNF,,40.0,24.686,Rain,17.84,85,3.09,0.0,2
6427,2024,Sa,bo,Sa,16.0,17.0,92.706,0.0,+1 Lap,49.0,7.0,22.795,No rain,26.03,53,2.06,0.0,2
7172,2021,Po,al,Al,13.0,8.0,81.032,4.0,Finished,66.0,2.0,21.452,No rain,10.33,88,1.9,0.0,1
9883,2024,Sa,al,Wi,12.0,11.0,92.307,0.0,Finished,50.0,7.0,21.723,No rain,26.03,53,2.06,0.0,1
11096,2022,Du,ga,Al,11.0,11.0,75.16499999999999,0.0,Finished,72.0,11.0,18.789,No rain,1.59,88,3.6,0.0,2
9183,2022,It,ru,Me,2.0,3.0,85.288,15.0,Finished,53.0,47.0,24.114,Rain,5.0,87,0.45,1.0,2
4880,2023,Me,no,Mc,17.0,5.0,81.944,10.0,Finished,71.0,11.0,23.408,No rain,23.88,23,4.12,0.0,3
5118,2022,Me,al,Al,9.0,19.0,82.866,0.0,DNF,63.0,40.0,23.159,No rain,23.88,23,4.12,0.0,1
6945,2021,Br,no,Mc,5.0,4.0,91.42,12.0,Finished,52.0,2.0,34:12.218,No rain,4.18,97,2.28,0.0,2
758,2021,Sa,ri,Mc,11.0,5.0,92.716,10.0,Finished,50.0,13.0,16:37.029,No rain,26.03,53,2.06,0.0,1
12351,2021,Ru,ts,Al,12.0,17.0,99.96,0.0,+1 Lap,52.0,47.0,30.980,No rain,-0.89,51,7.0,0.0,2
3821,2021,Ab,ra,,,,,,DNF,,21.0,22.338,No rain,21.1,68,2.06,0.0,1
8794,2019,Si,st,Ra,16.0,13.0,104.896,0.0,Finished,61.0,31.0,29.482,No rain,26.92,87,1.03,0.0,3
9640,2024,Au,ke,,,,,,DNF,,7.0,18.301,No rain,17.76,67,0.89,0.0,2
7348,2023,Mo,zh,Al,19.0,13.0,76.926,0.0,+1 Lap,77.0,52.0,25.260,No rain,11.92,73,3.6,0.0,2
12499,2019,Az,ku,Wi,0.0,16.0,107.709,0.0,+2 Laps,49.0,23.0,21.037,Rain,4.97,75,12.35,0.0,3
10432,2024,Sa,al,As,4.0,5.0,92.387,10.0,Finished,50.0,7.0,22.129,No rain,26.03,53,2.06,0.0,1
3592,2021,Fr,bo,Me,3.0,4.0,96.96,12.0,Finished,53.0,17.0,30.572,No rain,8.64,77,3.73,0.1,1
11628,2022,Be,ma,,,,,,DNF,,15.0,22.882,Rain,-1.91,100,2.57,0.0,1
3425,2024,Sa,hu,,,,,,DNF,,33.0,21.035,No rain,26.03,53,2.06,0.0,1
17598,2023,La,bo,Al,7.0,17.0,97.562,0.0,Finished,50.0,1.0,43.914,No rain,14.64,31,1.54,0.0,2
1323,2021,Ba,ha,Me,2.0,1.0,94.015,25.0,Finished,56.0,13.0,24.839,No rain,21.05,72,5.45,0.0,2
11377,2021,Qa,ve,As,10.0,10.0,86.434,1.0,+1 Lap,56.0,26.0,25.726,No rain,20.97,72,3.43,0.0,1
9129,2020,Tu,sa,Mc,15.0,5.0,98.754,10.0,Finished,58.0,10.0,23.910,No rain,5.73,65,4.63,0.0,2
14697,2023,Qa,ts,Al,11.0,15.0,87.174,0.0,+1 Lap,56.0,22.0,27.596,No rain,20.97,72,3.43,0.0,2
6064,2019,Au,st,Ra,16.0,9.0,87.568,2.0,+1 Lap,57.0,27.0,22.471,No rain,17.76,67,0.89,0.0,1
9542,2023,Hu,ma,,,,,,DNF,,23.0,21.407,No rain,1.26,70,3.09,0.0,1
13303,2022,Au,oc,Al,6.0,5.0,69.559,10.0,Finished,71.0,16.0,21.755,No rain,-2.06,86,1.54,0.0,2
895,2021,Tu,mi,,,,,,DNF,,39.0,23.892,No rain,5.73,65,4.63,0.0,1
17300,2022,Sã,ts,Al,0.0,17.0,75.508,0.0,+1 Lap,70.0,40.0,23.645,No rain,21.25,86,4.63,0.0,2
11741,2021,Po,ru,Wi,11.0,16.0,82.654,0.0,+1 Lap,65.0,3.0,22.755,No rain,10.33,88,1.9,0.0,2
7391,2023,Sp,pi,Mc,9.0,13.0,78.679,0.0,+1 Lap,65.0,17.0,22.370,No rain,9.61,85,3.09,0.0,1
17454,2024,Sa,ke,,,,,,DNF,,7.0,21.460,No rain,26.03,53,2.06,0.0,1
1225,2021,St,mi,,,,,,DNF,,33.0,22.400,No rain,-2.06,86,1.54,0.0,1
10428,2019,Ge,kv,To,14.0,3.0,77.708,15.0,Finished,64.0,3.0,23.090,No rain,0.22,86,0.0,0.0,2
2312,2020,Be,st,Ra,9.0,9.0,109.136,2.0,Finished,44.0,11.0,23.689,Rain,-1.91,100,2.57,0.0,1
1182,2022,Ja,ha,Me,6.0,5.0,105.53,10.0,Finished,28.0,2.0,6:36.504,No rain,7.84,72,6.85,0.0,2
10883,2023,Au,bo,Al,0.0,11.0,82.233,0.0,Finished,58.0,8.0,15:37.594,No rain,17.76,67,0.89,0.0,2
7662,2021,Sã,ru,Wi,17.0,13.0,74.355,0.0,+1 Lap,70.0,6.0,22.978,No rain,21.25,86,4.63,0.0,2
11983,2019,Ba,ku,Wi,20.0,16.0,97.903,0.0,+2 Laps,55.0,11.0,24.667,No rain,21.05,72,5.45,0.0,2
14314,2019,Ja,le,Fe,2.0,6.0,91.611,8.0,+1 Lap,51.0,46.0,23.280,No rain,7.84,72,6.85,0.0,3
4464,2020,Po,ha,Me,1.0,1.0,78.75,26.0,Finished,66.0,40.0,27.162,No rain,10.33,88,1.9,0.0,1
2859,2023,Un,ga,Al,7.0,6.0,100.412,8.0,Finished,56.0,18.0,23.900,Rain,17.84,85,3.09,0.0,2
12191,2024,Au,sa,Fe,2.0,1.0,80.031,25.0,Finished,58.0,16.0,17.599,No rain,17.76,67,0.89,0.0,1
12791,2022,Sã,zh,Al,13.0,12.0,75.80199999999999,0.0,Finished,71.0,37.0,25.111,No rain,21.25,86,4.63,0.0,2
